Day,Month,Year,City,Count,WeekDay,DayForStartYear,isWeekend,DayForStartTrainPeriod
10,8,2016,Ростов-на-Дону-3,90,2,222,0,1770
10,8,2016,Калининград-2,79,2,222,0,1770
10,8,2016,Таганрог-1,212,2,222,0,1770
10,8,2016,Тюмень-2,98,2,222,0,1770
10,8,2016,Астрахань-1,74,2,222,0,1770
10,8,2016,Вельск-1,55,2,222,0,1770
10,8,2016,Долгопрудный-1,151,2,222,0,1770
10,8,2016,Новокуйбышевск-1,128,2,222,0,1770
10,8,2016,Нижний Новгород-1,159,2,222,0,1770
10,8,2016,Благовещенск-1,76,2,222,0,1770
10,8,2016,Мытищи-1,92,2,222,0,1770
10,8,2016,Нижнекамск-1,88,2,222,0,1770
10,8,2016,Новоалтайск-1,22,2,222,0,1770
10,8,2016,Выборг-1,58,2,222,0,1770
10,8,2016,Королев-1,101,2,222,0,1770
10,8,2016,Лениногорск-1,44,2,222,0,1770
10,8,2016,Шахты-1,82,2,222,0,1770
10,8,2016,Калуга-1,118,2,222,0,1770
10,8,2016,Тольятти-1,285,2,222,0,1770
10,8,2016,Ачинск-1,97,2,222,0,1770
10,8,2016,Балаково-1,102,2,222,0,1770
10,8,2016,Волжский-1,109,2,222,0,1770
10,8,2016,Ухта-1,214,2,222,0,1770
10,8,2016,Бугульма-1,114,2,222,0,1770
10,8,2016,Сыктывкар-1,156,2,222,0,1770
10,8,2016,Березники-1,93,2,222,0,1770
10,8,2016,Сыктывкар-4,68,2,222,0,1770
10,8,2016,Якутск-1,74,2,222,0,1770
10,8,2016,Абинск-1,91,2,222,0,1770
10,8,2016,Самара-3,292,2,222,0,1770
10,8,2016,Ухта-2,48,2,222,0,1770
10,8,2016,Пушкино-1,71,2,222,0,1770
10,8,2016,Ульяновск-2,188,2,222,0,1770
10,8,2016,Муром-1,44,2,222,0,1770
10,8,2016,Москва 1-1,137,2,222,0,1770
10,8,2016,Сочи-1,195,2,222,0,1770
10,8,2016,Майкоп-1,80,2,222,0,1770
10,8,2016,Калининград-1,87,2,222,0,1770
10,8,2016,Смоленск-2,127,2,222,0,1770
10,8,2016,Ленинск-Кузнецкий-1,69,2,222,0,1770
10,8,2016,Самара-1,225,2,222,0,1770
10,8,2016,Гатчина-2,66,2,222,0,1770
10,8,2016,Тверь-1,94,2,222,0,1770
10,8,2016,Красногорск-1,47,2,222,0,1770
10,8,2016,Челябинск-1,84,2,222,0,1770
10,8,2016,Новочебоксарск-1,62,2,222,0,1770
10,8,2016,Смоленск-3,73,2,222,0,1770
10,8,2016,Зеленоград-1,121,2,222,0,1770
10,8,2016,Сыктывкар-5,38,2,222,0,1770
10,8,2016,Новороссийск-1,228,2,222,0,1770
10,8,2016,Самара-4,224,2,222,0,1770
10,8,2016,Электросталь-1,33,2,222,0,1770
10,8,2016,Ангарск-1,74,2,222,0,1770
10,8,2016,Москва 1-5,11,2,222,0,1770
10,8,2016,Ростов-на-Дону-2,152,2,222,0,1770
10,8,2016,Сыктывкар-6,4,2,222,0,1770
10,8,2016,Казань-1,121,2,222,0,1770
10,8,2016,Сыктывкар-2,83,2,222,0,1770
10,8,2016,Петрозаводск-1,53,2,222,0,1770
10,8,2016,Щелково-1,27,2,222,0,1770
10,8,2016,Энгельс-1,62,2,222,0,1770
10,8,2016,Железнодорожный-1,83,2,222,0,1770
10,8,2016,Самара-5,170,2,222,0,1770
10,8,2016,Одинцово-1,102,2,222,0,1770
10,8,2016,Чайковский-1,96,2,222,0,1770
10,8,2016,Белгород-1,75,2,222,0,1770
10,8,2016,Уссурийск-1,160,2,222,0,1770
10,8,2016,Салават-1,27,2,222,0,1770
10,8,2016,Ульяновск-1,102,2,222,0,1770
10,8,2016,Самара-2,253,2,222,0,1770
10,8,2016,Нахабино-1,58,2,222,0,1770
10,8,2016,Абакан-1,95,2,222,0,1770
10,8,2016,Гатчина-1,73,2,222,0,1770
10,8,2016,Нижневартовск-1,51,2,222,0,1770
10,8,2016,Сарапул-1,91,2,222,0,1770
10,8,2016,Балашиха-1,128,2,222,0,1770
10,8,2016,Махачкала-2,21,2,222,0,1770
10,8,2016,Уфа-1,68,2,222,0,1770
11,8,2016,Нефтекамск-1,49,3,223,0,1771
11,8,2016,Ухта-1,245,3,223,0,1771
11,8,2016,Саратов-1,147,3,223,0,1771
11,8,2016,Нижневартовск-1,66,3,223,0,1771
11,8,2016,Всеволожск-1,94,3,223,0,1771
11,8,2016,Бугульма-1,94,3,223,0,1771
11,8,2016,Ульяновск-2,218,3,223,0,1771
11,8,2016,Сарапул-1,74,3,223,0,1771
11,8,2016,Махачкала-2,40,3,223,0,1771
11,8,2016,Березники-1,72,3,223,0,1771
11,8,2016,Гатчина-2,76,3,223,0,1771
11,8,2016,Энгельс-1,47,3,223,0,1771
11,8,2016,Новоалтайск-1,29,3,223,0,1771
11,8,2016,Октябрьский-1,88,3,223,0,1771
11,8,2016,Абакан-1,64,3,223,0,1771
11,8,2016,Казань-1,146,3,223,0,1771
11,8,2016,Тюмень-1,142,3,223,0,1771
11,8,2016,Салават-1,30,3,223,0,1771
11,8,2016,Вологда-1,67,3,223,0,1771
11,8,2016,Ангарск-1,89,3,223,0,1771
11,8,2016,Лениногорск-1,34,3,223,0,1771
11,8,2016,Новочебоксарск-1,72,3,223,0,1771
11,8,2016,Сыктывкар-3,100,3,223,0,1771
11,8,2016,Ростов-на-Дону-3,91,3,223,0,1771
11,8,2016,Ханты-Мансийск-1,47,3,223,0,1771
11,8,2016,Гатчина-1,115,3,223,0,1771
11,8,2016,Лобня-1,128,3,223,0,1771
11,8,2016,Якутск-1,82,3,223,0,1771
11,8,2016,Химки-1,161,3,223,0,1771
11,8,2016,Долгопрудный-1,170,3,223,0,1771
11,8,2016,Сочи-1,206,3,223,0,1771
11,8,2016,Уфа-1,78,3,223,0,1771
11,8,2016,Новороссийск-1,215,3,223,0,1771
11,8,2016,Шахты-1,49,3,223,0,1771
11,8,2016,Вельск-1,64,3,223,0,1771
11,8,2016,Тверь-1,87,3,223,0,1771
11,8,2016,Балашиха-1,112,3,223,0,1771
11,8,2016,Королев-1,85,3,223,0,1771
11,8,2016,Челябинск-1,100,3,223,0,1771
11,8,2016,Одинцово-1,102,3,223,0,1771
11,8,2016,Ухта-2,46,3,223,0,1771
11,8,2016,Смоленск-2,167,3,223,0,1771
11,8,2016,Сургут-1,161,3,223,0,1771
11,8,2016,Сыктывкар-1,179,3,223,0,1771
11,8,2016,Тобольск-1,78,3,223,0,1771
11,8,2016,Нижнекамск-1,96,3,223,0,1771
11,8,2016,Новокуйбышевск-1,120,3,223,0,1771
11,8,2016,Домодедово-1,68,3,223,0,1771
11,8,2016,Альметьевск-1,64,3,223,0,1771
11,8,2016,Сыктывкар-4,52,3,223,0,1771
11,8,2016,Ачинск-1,115,3,223,0,1771
11,8,2016,Ульяновск-1,107,3,223,0,1771
11,8,2016,Майкоп-1,84,3,223,0,1771
11,8,2016,Самара-5,170,3,223,0,1771
11,8,2016,Серпухов-1,58,3,223,0,1771
11,8,2016,Северск-1,6,3,223,0,1771
11,8,2016,Щелково-1,37,3,223,0,1771
11,8,2016,Ростов-на-Дону-2,133,3,223,0,1771
11,8,2016,Выборг-1,67,3,223,0,1771
11,8,2016,Петрозаводск-1,42,3,223,0,1771
11,8,2016,Самара-2,266,3,223,0,1771
11,8,2016,Сыктывкар-6,8,3,223,0,1771
11,8,2016,Самара-4,253,3,223,0,1771
11,8,2016,Муром-1,51,3,223,0,1771
11,8,2016,Абинск-1,137,3,223,0,1771
11,8,2016,Ленинск-Кузнецкий-1,87,3,223,0,1771
11,8,2016,Благовещенск-1,75,3,223,0,1771
11,8,2016,Пушкино-1,81,3,223,0,1771
11,8,2016,Астрахань-1,74,3,223,0,1771
11,8,2016,Таганрог-1,268,3,223,0,1771
11,8,2016,Чайковский-1,82,3,223,0,1771
11,8,2016,Нахабино-1,56,3,223,0,1771
11,8,2016,Уссурийск-1,179,3,223,0,1771
11,8,2016,Калуга-1,128,3,223,0,1771
11,8,2016,Колпино-1,90,3,223,0,1771
11,8,2016,Сыктывкар-5,30,3,223,0,1771
11,8,2016,Калининград-1,107,3,223,0,1771
11,8,2016,Электросталь-1,43,3,223,0,1771
11,8,2016,Махачкала-1,97,3,223,0,1771
11,8,2016,Мытищи-1,81,3,223,0,1771
11,8,2016,Смоленск-1,185,3,223,0,1771
11,8,2016,Ростов-на-Дону-1,201,3,223,0,1771
11,8,2016,Зеленокумск-1,31,3,223,0,1771
11,8,2016,Белгород-1,66,3,223,0,1771
11,8,2016,Самара-1,122,3,223,0,1771
11,8,2016,Тюмень-2,130,3,223,0,1771
11,8,2016,Калининград-2,110,3,223,0,1771
11,8,2016,Самара-3,323,3,223,0,1771
11,8,2016,Смоленск-3,68,3,223,0,1771
11,8,2016,Реутов-1,97,3,223,0,1771
11,8,2016,Красногорск-1,60,3,223,0,1771
11,8,2016,Сыктывкар-2,90,3,223,0,1771
11,8,2016,Железнодорожный-1,92,3,223,0,1771
11,8,2016,Комсомольск-на-Амуре-1,148,3,223,0,1771
11,8,2016,Тольятти-1,327,3,223,0,1771
11,8,2016,Балаково-1,91,3,223,0,1771
11,8,2016,Москва 1-5,15,3,223,0,1771
11,8,2016,Нижний Новгород-1,153,3,223,0,1771
11,8,2016,Радужный-1,23,3,223,0,1771
11,8,2016,Зеленоград-1,110,3,223,0,1771
11,8,2016,Волжский-1,80,3,223,0,1771
11,8,2016,Москва 1-1,94,3,223,0,1771
11,8,2016,Челябинск-2,121,3,223,0,1771
12,8,2016,Тюмень-1,188,4,224,0,1772
12,8,2016,Муром-1,70,4,224,0,1772
12,8,2016,Уфа-1,82,4,224,0,1772
12,8,2016,Ленинск-Кузнецкий-1,74,4,224,0,1772
12,8,2016,Ухта-1,359,4,224,0,1772
12,8,2016,Салават-1,38,4,224,0,1772
12,8,2016,Электросталь-1,60,4,224,0,1772
12,8,2016,Гатчина-2,59,4,224,0,1772
12,8,2016,Махачкала-2,33,4,224,0,1772
12,8,2016,Королев-1,152,4,224,0,1772
12,8,2016,Астрахань-1,96,4,224,0,1772
12,8,2016,Калининград-2,101,4,224,0,1772
12,8,2016,Северск-1,36,4,224,0,1772
12,8,2016,Казань-1,168,4,224,0,1772
12,8,2016,Ульяновск-1,154,4,224,0,1772
12,8,2016,Сыктывкар-1,154,4,224,0,1772
12,8,2016,Домодедово-1,103,4,224,0,1772
12,8,2016,Вельск-1,55,4,224,0,1772
12,8,2016,Саратов-1,157,4,224,0,1772
12,8,2016,Вологда-1,129,4,224,0,1772
12,8,2016,Комсомольск-на-Амуре-1,225,4,224,0,1772
12,8,2016,Новочебоксарск-1,62,4,224,0,1772
12,8,2016,Бугульма-1,130,4,224,0,1772
12,8,2016,Октябрьский-1,83,4,224,0,1772
12,8,2016,Москва 1-1,128,4,224,0,1772
12,8,2016,Железнодорожный-1,199,4,224,0,1772
12,8,2016,Уссурийск-1,180,4,224,0,1772
12,8,2016,Ростов-на-Дону-1,203,4,224,0,1772
12,8,2016,Якутск-1,109,4,224,0,1772
12,8,2016,Химки-1,220,4,224,0,1772
12,8,2016,Тверь-1,115,4,224,0,1772
12,8,2016,Ухта-2,65,4,224,0,1772
12,8,2016,Лениногорск-1,53,4,224,0,1772
12,8,2016,Нахабино-1,64,4,224,0,1772
12,8,2016,Всеволожск-1,75,4,224,0,1772
12,8,2016,Чайковский-1,87,4,224,0,1772
12,8,2016,Самара-5,251,4,224,0,1772
12,8,2016,Березники-1,133,4,224,0,1772
12,8,2016,Ульяновск-2,217,4,224,0,1772
12,8,2016,Мытищи-1,99,4,224,0,1772
12,8,2016,Энгельс-1,90,4,224,0,1772
12,8,2016,Калининград-1,109,4,224,0,1772
12,8,2016,Смоленск-1,242,4,224,0,1772
12,8,2016,Сургут-1,233,4,224,0,1772
12,8,2016,Ханты-Мансийск-1,108,4,224,0,1772
12,8,2016,Благовещенск-1,104,4,224,0,1772
12,8,2016,Нижневартовск-1,93,4,224,0,1772
12,8,2016,Челябинск-1,104,4,224,0,1772
12,8,2016,Тюмень-2,169,4,224,0,1772
12,8,2016,Пушкино-1,115,4,224,0,1772
12,8,2016,Одинцово-1,183,4,224,0,1772
12,8,2016,Смоленск-2,190,4,224,0,1772
12,8,2016,Ростов-на-Дону-2,136,4,224,0,1772
12,8,2016,Челябинск-2,114,4,224,0,1772
12,8,2016,Ростов-на-Дону-3,119,4,224,0,1772
12,8,2016,Самара-3,441,4,224,0,1772
12,8,2016,Выборг-1,64,4,224,0,1772
12,8,2016,Новокуйбышевск-1,143,4,224,0,1772
12,8,2016,Нижний Новгород-1,156,4,224,0,1772
12,8,2016,Сыктывкар-3,140,4,224,0,1772
12,8,2016,Радужный-1,50,4,224,0,1772
12,8,2016,Абакан-1,138,4,224,0,1772
12,8,2016,Новоалтайск-1,27,4,224,0,1772
12,8,2016,Нижнекамск-1,101,4,224,0,1772
12,8,2016,Новороссийск-1,257,4,224,0,1772
12,8,2016,Серпухов-1,98,4,224,0,1772
12,8,2016,Ачинск-1,106,4,224,0,1772
12,8,2016,Балаково-1,97,4,224,0,1772
12,8,2016,Реутов-1,133,4,224,0,1772
12,8,2016,Калуга-1,167,4,224,0,1772
12,8,2016,Майкоп-1,112,4,224,0,1772
12,8,2016,Махачкала-1,128,4,224,0,1772
12,8,2016,Москва 1-5,10,4,224,0,1772
12,8,2016,Таганрог-1,247,4,224,0,1772
12,8,2016,Долгопрудный-1,215,4,224,0,1772
12,8,2016,Петрозаводск-1,55,4,224,0,1772
12,8,2016,Сыктывкар-4,51,4,224,0,1772
12,8,2016,Сыктывкар-5,49,4,224,0,1772
12,8,2016,Самара-1,163,4,224,0,1772
12,8,2016,Ангарск-1,98,4,224,0,1772
12,8,2016,Зеленокумск-1,41,4,224,0,1772
12,8,2016,Сыктывкар-6,12,4,224,0,1772
12,8,2016,Волжский-1,129,4,224,0,1772
12,8,2016,Смоленск-3,107,4,224,0,1772
12,8,2016,Абинск-1,110,4,224,0,1772
12,8,2016,Самара-4,316,4,224,0,1772
12,8,2016,Тольятти-1,283,4,224,0,1772
12,8,2016,Красногорск-1,131,4,224,0,1772
12,8,2016,Балашиха-1,157,4,224,0,1772
12,8,2016,Тобольск-1,79,4,224,0,1772
12,8,2016,Сочи-1,233,4,224,0,1772
12,8,2016,Альметьевск-1,100,4,224,0,1772
12,8,2016,Сарапул-1,100,4,224,0,1772
12,8,2016,Шахты-1,76,4,224,0,1772
12,8,2016,Нефтекамск-1,40,4,224,0,1772
12,8,2016,Колпино-1,88,4,224,0,1772
12,8,2016,Сыктывкар-2,128,4,224,0,1772
12,8,2016,Щелково-1,59,4,224,0,1772
12,8,2016,Зеленоград-1,175,4,224,0,1772
12,8,2016,Гатчина-1,119,4,224,0,1772
12,8,2016,Белгород-1,90,4,224,0,1772
12,8,2016,Самара-2,336,4,224,0,1772
12,8,2016,Лобня-1,196,4,224,0,1772
12,8,2016,Нефтеюганск-1,57,4,224,0,1772
14,8,2016,Сыктывкар-5,33,6,226,1,1774
14,8,2016,Тюмень-2,134,6,226,1,1774
14,8,2016,Ангарск-1,100,6,226,1,1774
14,8,2016,Мытищи-1,112,6,226,1,1774
14,8,2016,Сыктывкар-3,136,6,226,1,1774
14,8,2016,Волжский-1,109,6,226,1,1774
14,8,2016,Сыктывкар-6,11,6,226,1,1774
14,8,2016,Новоалтайск-1,24,6,226,1,1774
14,8,2016,Махачкала-1,139,6,226,1,1774
14,8,2016,Таганрог-1,325,6,226,1,1774
14,8,2016,Калининград-2,108,6,226,1,1774
14,8,2016,Ханты-Мансийск-1,87,6,226,1,1774
14,8,2016,Ижевск-1,15,6,226,1,1774
14,8,2016,Нефтеюганск-1,73,6,226,1,1774
14,8,2016,Железнодорожный-1,172,6,226,1,1774
14,8,2016,Зеленокумск-1,40,6,226,1,1774
14,8,2016,Самара-1,217,6,226,1,1774
14,8,2016,Вельск-1,66,6,226,1,1774
14,8,2016,Электросталь-1,54,6,226,1,1774
14,8,2016,Тюмень-1,130,6,226,1,1774
14,8,2016,Челябинск-2,121,6,226,1,1774
14,8,2016,Сочи-1,313,6,226,1,1774
14,8,2016,Всеволожск-1,81,6,226,1,1774
14,8,2016,Самара-2,336,6,226,1,1774
14,8,2016,Калининград-1,125,6,226,1,1774
14,8,2016,Самара-5,135,6,226,1,1774
14,8,2016,Колпино-1,100,6,226,1,1774
14,8,2016,Энгельс-1,89,6,226,1,1774
14,8,2016,Сыктывкар-1,217,6,226,1,1774
14,8,2016,Астрахань-1,87,6,226,1,1774
14,8,2016,Тобольск-1,76,6,226,1,1774
14,8,2016,Сыктывкар-4,106,6,226,1,1774
14,8,2016,Чайковский-1,101,6,226,1,1774
14,8,2016,Сыктывкар-2,76,6,226,1,1774
14,8,2016,Домодедово-1,100,6,226,1,1774
14,8,2016,Альметьевск-1,137,6,226,1,1774
14,8,2016,Ухта-2,66,6,226,1,1774
14,8,2016,Королев-1,143,6,226,1,1774
14,8,2016,Новочебоксарск-1,72,6,226,1,1774
14,8,2016,Самара-3,303,6,226,1,1774
14,8,2016,Балаково-1,129,6,226,1,1774
14,8,2016,Нижнекамск-1,77,6,226,1,1774
14,8,2016,Сургут-1,180,6,226,1,1774
14,8,2016,Ачинск-1,128,6,226,1,1774
14,8,2016,Вологда-1,73,6,226,1,1774
14,8,2016,Березники-1,79,6,226,1,1774
14,8,2016,Щелково-1,70,6,226,1,1774
14,8,2016,Химки-1,208,6,226,1,1774
14,8,2016,Тольятти-1,271,6,226,1,1774
14,8,2016,Москва 1-5,22,6,226,1,1774
14,8,2016,Серпухов-1,99,6,226,1,1774
14,8,2016,Челябинск-1,107,6,226,1,1774
14,8,2016,Новокуйбышевск-1,115,6,226,1,1774
14,8,2016,Петрозаводск-1,39,6,226,1,1774
14,8,2016,Радужный-1,89,6,226,1,1774
14,8,2016,Нижний Новгород-1,141,6,226,1,1774
14,8,2016,Калуга-1,191,6,226,1,1774
14,8,2016,Абинск-1,114,6,226,1,1774
14,8,2016,Выборг-1,89,6,226,1,1774
14,8,2016,Гатчина-1,137,6,226,1,1774
14,8,2016,Самара-4,239,6,226,1,1774
14,8,2016,Комсомольск-на-Амуре-1,193,6,226,1,1774
14,8,2016,Ульяновск-2,238,6,226,1,1774
14,8,2016,Зеленоград-1,171,6,226,1,1774
14,8,2016,Белгород-1,84,6,226,1,1774
14,8,2016,Ленинск-Кузнецкий-1,75,6,226,1,1774
14,8,2016,Октябрьский-1,101,6,226,1,1774
14,8,2016,Лобня-1,201,6,226,1,1774
14,8,2016,Ульяновск-1,132,6,226,1,1774
14,8,2016,Нахабино-1,91,6,226,1,1774
14,8,2016,Гатчина-2,113,6,226,1,1774
14,8,2016,Шахты-1,91,6,226,1,1774
14,8,2016,Смоленск-1,229,6,226,1,1774
14,8,2016,Сарапул-1,128,6,226,1,1774
14,8,2016,Якутск-1,84,6,226,1,1774
14,8,2016,Реутов-1,165,6,226,1,1774
14,8,2016,Ростов-на-Дону-2,191,6,226,1,1774
14,8,2016,Салават-1,41,6,226,1,1774
14,8,2016,Москва 1-1,177,6,226,1,1774
14,8,2016,Ухта-1,285,6,226,1,1774
14,8,2016,Нефтекамск-1,48,6,226,1,1774
14,8,2016,Красногорск-1,97,6,226,1,1774
14,8,2016,Бугульма-1,103,6,226,1,1774
14,8,2016,Майкоп-1,128,6,226,1,1774
14,8,2016,Уссурийск-1,163,6,226,1,1774
14,8,2016,Смоленск-2,156,6,226,1,1774
14,8,2016,Благовещенск-1,86,6,226,1,1774
14,8,2016,Казань-1,115,6,226,1,1774
14,8,2016,Долгопрудный-1,257,6,226,1,1774
14,8,2016,Ростов-на-Дону-1,183,6,226,1,1774
14,8,2016,Лениногорск-1,56,6,226,1,1774
14,8,2016,Северск-1,22,6,226,1,1774
14,8,2016,Абакан-1,82,6,226,1,1774
14,8,2016,Нижневартовск-1,80,6,226,1,1774
14,8,2016,Муром-1,74,6,226,1,1774
14,8,2016,Махачкала-2,33,6,226,1,1774
14,8,2016,Новороссийск-1,274,6,226,1,1774
14,8,2016,Одинцово-1,195,6,226,1,1774
14,8,2016,Ростов-на-Дону-3,133,6,226,1,1774
14,8,2016,Пушкино-1,106,6,226,1,1774
14,8,2016,Саратов-1,143,6,226,1,1774
14,8,2016,Балашиха-1,192,6,226,1,1774
14,8,2016,Уфа-1,65,6,226,1,1774
14,8,2016,Тверь-1,89,6,226,1,1774
14,8,2016,Смоленск-3,113,6,226,1,1774
15,8,2016,Нефтеюганск-1,42,0,227,0,1775
15,8,2016,Выборг-1,62,0,227,0,1775
15,8,2016,Смоленск-2,167,0,227,0,1775
15,8,2016,Ижевск-1,13,0,227,0,1775
15,8,2016,Сыктывкар-5,29,0,227,0,1775
15,8,2016,Королев-1,101,0,227,0,1775
15,8,2016,Комсомольск-на-Амуре-1,148,0,227,0,1775
15,8,2016,Энгельс-1,67,0,227,0,1775
15,8,2016,Вологда-1,61,0,227,0,1775
15,8,2016,Нефтекамск-1,38,0,227,0,1775
15,8,2016,Лениногорск-1,41,0,227,0,1775
15,8,2016,Сыктывкар-2,92,0,227,0,1775
15,8,2016,Таганрог-1,248,0,227,0,1775
15,8,2016,Всеволожск-1,85,0,227,0,1775
15,8,2016,Махачкала-1,128,0,227,0,1775
15,8,2016,Самара-2,233,0,227,0,1775
15,8,2016,Лобня-1,115,0,227,0,1775
15,8,2016,Муром-1,62,0,227,0,1775
15,8,2016,Радужный-1,56,0,227,0,1775
15,8,2016,Электросталь-1,63,0,227,0,1775
15,8,2016,Балашиха-1,98,0,227,0,1775
15,8,2016,Нижний Новгород-1,124,0,227,0,1775
15,8,2016,Гатчина-2,61,0,227,0,1775
15,8,2016,Тюмень-1,109,0,227,0,1775
15,8,2016,Пушкино-1,89,0,227,0,1775
15,8,2016,Гатчина-1,98,0,227,0,1775
15,8,2016,Майкоп-1,98,0,227,0,1775
15,8,2016,Абакан-1,82,0,227,0,1775
15,8,2016,Москва 1-1,90,0,227,0,1775
15,8,2016,Красногорск-1,75,0,227,0,1775
15,8,2016,Казань-1,110,0,227,0,1775
15,8,2016,Нижневартовск-1,58,0,227,0,1775
15,8,2016,Самара-4,257,0,227,0,1775
15,8,2016,Ростов-на-Дону-1,191,0,227,0,1775
15,8,2016,Новочебоксарск-1,62,0,227,0,1775
15,8,2016,Самара-5,133,0,227,0,1775
15,8,2016,Сыктывкар-4,37,0,227,0,1775
15,8,2016,Благовещенск-1,93,0,227,0,1775
15,8,2016,Серпухов-1,76,0,227,0,1775
15,8,2016,Щелково-1,46,0,227,0,1775
15,8,2016,Ростов-на-Дону-3,79,0,227,0,1775
15,8,2016,Новороссийск-1,171,0,227,0,1775
15,8,2016,Химки-1,135,0,227,0,1775
15,8,2016,Октябрьский-1,76,0,227,0,1775
15,8,2016,Северск-1,14,0,227,0,1775
15,8,2016,Салават-1,34,0,227,0,1775
15,8,2016,Калининград-2,81,0,227,0,1775
15,8,2016,Уфа-1,44,0,227,0,1775
15,8,2016,Сарапул-1,95,0,227,0,1775
15,8,2016,Шахты-1,59,0,227,0,1775
15,8,2016,Тобольск-1,65,0,227,0,1775
15,8,2016,Уссурийск-1,152,0,227,0,1775
15,8,2016,Калуга-1,114,0,227,0,1775
15,8,2016,Самара-3,347,0,227,0,1775
15,8,2016,Березники-1,112,0,227,0,1775
15,8,2016,Одинцово-1,106,0,227,0,1775
15,8,2016,Мытищи-1,68,0,227,0,1775
15,8,2016,Астрахань-1,82,0,227,0,1775
15,8,2016,Сургут-1,179,0,227,0,1775
15,8,2016,Чайковский-1,86,0,227,0,1775
